Process A,Process B,Similarity
trim_galore_pe,trim_fasq_fastqc,0.2285714285714285
trim_galore_pe,fastqc 6,0.0714285714285714
trim_galore_pe,salmon_index,0.1428571428571429
trim_galore_pe,expressbam,0.0
salmonPE,mark_dups,0.1111111111111111
salmonPE,run_star_se,0.0
salmonPE,salmonSE,0.875
salmonPE,pass1,0.125
salmonPE,run_star_pe,0.0
salmonPE,rsem_norm,0.2222222222222222
salmonPE,fastqcrim,0.0999999999999999
salmonPE,generate_genome_star_index,0.1333333333333333
salmonPE,picard_rna_seq,0.1428571428571429
salmonPE,sortedbam_to_rmdup,0.1666666666666666
salmonPE,cutadapt,0.0
salmonPE,MultiQC,0.125
salmonPE,sort_index_bams,0.1333333333333333
salmonPE,hisat2,0.0
salmonPE,fetch_unique_stringtie,0.0454545454545454
salmonPE,salmon_quant,0.5
salmonPE,fastp_trimming_PE,0.1428571428571429
salmonPE,startPE,0.375
salmonPE,compare_reference_stringtie,0.074074074074074
salmonPE,RNA_SeqC,0.0
salmonPE,fastp_trimming_SE,0.1428571428571429
salmonPE,sortedbam_to_counts,0.2105263157894736
salmonPE,fastqc 4,0.125
salmonPE,fastqc 3,0.125
salmonPE,fastqc_trimmed,0.0714285714285714
salmonPE,samtools_bam,0.25
salmonPE,sortbam,0.125
salmonPE,samlon_quant,0.5
salmonPE,kallistoQuant,0.2307692307692307
salmonPE,fastqc 2,0.125
salmonPE,tastq_to_bam_HISAT,0.1111111111111111
salmonPE,fastqc 5,0.125
salmonPE,starindex,0.2222222222222222
salmonPE,merge_trimmed_PE,0.0
salmonPE,bamindex,0.25
salmonPE,map,0.125
salmonPE,merge_trimmed_SE,0.0
salmonPE,salmon_index_extended,0.2857142857142857
salmonPE,pass2,0.125
salmonPE,featureCounts 2,0.2307692307692307
salmonPE,tximeta,0.125
salmonPE,fastqScreen,0.0909090909090909
salmonPE,multiqc 2,0.125
salmonPE,trimgalorePE,0.3333333333333333
salmonPE,samtools_flagstat,0.1764705882352941
salmonPE,featureCounts,0.2307692307692307
salmonPE,counts_matrix,0.0769230769230768
salmonPE,trimgaloreSE,0.25
salmonPE,multiqc 3,0.125
salmonPE,star_genome,0.2727272727272727
salmonPE,salmon_quant_pe,0.4
salmonPE,sort_bams,0.1111111111111111
salmonPE,edgeR,0.0
salmonPE,fastqc,0.125
salmonPE,sampleReads,0.2727272727272727
salmonPE,salmon_quant_se,0.4
salmonPE,feature_counts,0.2142857142857143
salmonPE,cutadapt 2,0.0
salmonPE,DRIMSeq,0.0
salmonPE,bigwig,0.0
salmonPE,fastqctrimmed,0.0769230769230768
salmonPE,fastQCtrimmed 2,0.0769230769230768
salmonPE,run_multiqc,0.0909090909090909
salmonPE,starSE,0.25
salmonPE,trim_fasq_fastqc,0.0857142857142857
salmonPE,fastqc 6,0.125
salmonPE,salmon_index,0.5
salmonPE,expressbam,0.0
mark_dups,run_star_se,0.0909090909090909
mark_dups,salmonSE,0.1111111111111111
mark_dups,pass1,0.1111111111111111
mark_dups,run_star_pe,0.0909090909090909
mark_dups,rsem_norm,0.1111111111111111
mark_dups,fastqcrim,0.0999999999999999
mark_dups,generate_genome_star_index,0.1333333333333333
mark_dups,picard_rna_seq,0.2857142857142857
mark_dups,sortedbam_to_rmdup,0.2222222222222222
mark_dups,cutadapt,0.2222222222222222
mark_dups,MultiQC,0.1111111111111111
mark_dups,sort_index_bams,0.2666666666666667
mark_dups,hisat2,0.0
mark_dups,fetch_unique_stringtie,0.1363636363636363
mark_dups,salmon_quant,0.25
mark_dups,fastp_trimming_PE,0.1428571428571429
mark_dups,startPE,0.1111111111111111
mark_dups,compare_reference_stringtie,0.1851851851851852
mark_dups,RNA_SeqC,0.1111111111111111
mark_dups,fastp_trimming_SE,0.1428571428571429
mark_dups,sortedbam_to_counts,0.2105263157894736
mark_dups,fastqc 4,0.1111111111111111
mark_dups,fastqc 3,0.1111111111111111
mark_dups,fastqc_trimmed,0.1428571428571429
mark_dups,samtools_bam,0.0833333333333333
mark_dups,sortbam,0.1111111111111111
mark_dups,samlon_quant,0.25
mark_dups,kallistoQuant,0.1538461538461538
mark_dups,fastqc 2,0.1111111111111111
mark_dups,tastq_to_bam_HISAT,0.1111111111111111
mark_dups,fastqc 5,0.1111111111111111
mark_dups,starindex,0.2222222222222222
mark_dups,merge_trimmed_PE,0.2307692307692307
mark_dups,bamindex,0.2222222222222222
mark_dups,map,0.3333333333333333
mark_dups,merge_trimmed_SE,0.2307692307692307
mark_dups,salmon_index_extended,0.1428571428571429
mark_dups,pass2,0.1111111111111111
mark_dups,featureCounts 2,0.3076923076923077
mark_dups,tximeta,0.0
mark_dups,fastqScreen,0.0909090909090909
mark_dups,multiqc 2,0.1111111111111111
mark_dups,trimgalorePE,0.0833333333333333
mark_dups,samtools_flagstat,0.1764705882352941
mark_dups,featureCounts,0.3076923076923077
mark_dups,counts_matrix,0.0769230769230768
mark_dups,trimgaloreSE,0.0833333333333333
mark_dups,multiqc 3,0.1111111111111111
mark_dups,star_genome,0.1818181818181817
mark_dups,salmon_quant_pe,0.2666666666666667
mark_dups,sort_bams,0.3333333333333333
mark_dups,edgeR,0.1111111111111111
mark_dups,fastqc,0.1111111111111111
mark_dups,sampleReads,0.1818181818181817
mark_dups,salmon_quant_se,0.2666666666666667
mark_dups,feature_counts,0.3571428571428571
mark_dups,cutadapt 2,0.2222222222222222
mark_dups,DRIMSeq,0.0
mark_dups,bigwig,0.0
mark_dups,fastqctrimmed,0.0769230769230768
mark_dups,fastQCtrimmed 2,0.0769230769230768
mark_dups,run_multiqc,0.0909090909090909
mark_dups,starSE,0.1111111111111111
mark_dups,trim_fasq_fastqc,0.1428571428571429
mark_dups,fastqc 6,0.1111111111111111
mark_dups,salmon_index,0.1666666666666666
mark_dups,expressbam,0.0999999999999999
run_star_se,salmonSE,0.0
run_star_se,pass1,0.1818181818181817
run_star_se,run_star_pe,0.9090909090909092
run_star_se,rsem_norm,0.1818181818181817
run_star_se,fastqcrim,0.0909090909090909
run_star_se,generate_genome_star_index,0.1999999999999999
run_star_se,picard_rna_seq,0.2857142857142857
run_star_se,sortedbam_to_rmdup,0.1666666666666666
run_star_se,cutadapt,0.2727272727272727
run_star_se,MultiQC,0.1818181818181817
run_star_se,sort_index_bams,0.1333333333333333
run_star_se,hisat2,0.1818181818181817
run_star_se,fetch_unique_stringtie,0.2727272727272727
run_star_se,salmon_quant,0.0833333333333333
run_star_se,fastp_trimming_PE,0.0714285714285714
run_star_se,startPE,0.3636363636363636
run_star_se,compare_reference_stringtie,0.2222222222222222
run_star_se,RNA_SeqC,0.0909090909090909
run_star_se,fastp_trimming_SE,0.0714285714285714
run_star_se,sortedbam_to_counts,0.1052631578947368
run_star_se,fastqc 4,0.1818181818181817
run_star_se,fastqc 3,0.1818181818181817
run_star_se,fastqc_trimmed,0.1428571428571429
run_star_se,samtools_bam,0.0833333333333333
run_star_se,sortbam,0.0909090909090909
run_star_se,samlon_quant,0.0833333333333333
run_star_se,kallistoQuant,0.1538461538461538
run_star_se,fastqc 2,0.1818181818181817
run_star_se,tastq_to_bam_HISAT,0.1666666666666666
run_star_se,fastqc 5,0.1818181818181817
run_star_se,starindex,0.2727272727272727
run_star_se,merge_trimmed_PE,0.2307692307692307
run_star_se,bamindex,0.0
run_star_se,map,0.0909090909090909
run_star_se,merge_trimmed_SE,0.2307692307692307
run_star_se,salmon_index_extended,0.1904761904761904
run_star_se,pass2,0.1818181818181817
run_star_se,featureCounts 2,0.0769230769230768
run_star_se,tximeta,0.1818181818181817
run_star_se,fastqScreen,0.0909090909090909
run_star_se,multiqc 2,0.1818181818181817
run_star_se,trimgalorePE,0.1666666666666666
run_star_se,samtools_flagstat,0.1176470588235294
run_star_se,featureCounts,0.0769230769230768
run_star_se,counts_matrix,0.3076923076923077
run_star_se,trimgaloreSE,0.1666666666666666
run_star_se,multiqc 3,0.1818181818181817
run_star_se,star_genome,0.1818181818181817
run_star_se,salmon_quant_pe,0.3333333333333333
run_star_se,sort_bams,0.1818181818181817
run_star_se,edgeR,0.0
run_star_se,fastqc,0.1818181818181817
run_star_se,sampleReads,0.0
run_star_se,salmon_quant_se,0.4
run_star_se,feature_counts,0.1428571428571429
run_star_se,cutadapt 2,0.2727272727272727
run_star_se,DRIMSeq,0.0
run_star_se,bigwig,0.0
run_star_se,fastqctrimmed,0.1538461538461538
run_star_se,fastQCtrimmed 2,0.1538461538461538
run_star_se,run_multiqc,0.3636363636363636
run_star_se,starSE,0.3636363636363636
run_star_se,trim_fasq_fastqc,0.2285714285714285
run_star_se,fastqc 6,0.1818181818181817
run_star_se,salmon_index,0.0833333333333333
run_star_se,expressbam,0.0
salmonSE,pass1,0.125
salmonSE,run_star_pe,0.0
salmonSE,rsem_norm,0.2222222222222222
salmonSE,fastqcrim,0.0999999999999999
salmonSE,generate_genome_star_index,0.1333333333333333
salmonSE,picard_rna_seq,0.1428571428571429
salmonSE,sortedbam_to_rmdup,0.1666666666666666
salmonSE,cutadapt,0.0
salmonSE,MultiQC,0.125
salmonSE,sort_index_bams,0.1333333333333333
salmonSE,hisat2,0.0
salmonSE,fetch_unique_stringtie,0.0454545454545454
salmonSE,salmon_quant,0.5
salmonSE,fastp_trimming_PE,0.1428571428571429
salmonSE,startPE,0.25
salmonSE,compare_reference_stringtie,0.074074074074074
salmonSE,RNA_SeqC,0.0
salmonSE,fastp_trimming_SE,0.1428571428571429
salmonSE,sortedbam_to_counts,0.2105263157894736
salmonSE,fastqc 4,0.125
salmonSE,fastqc 3,0.125
salmonSE,fastqc_trimmed,0.0714285714285714
salmonSE,samtools_bam,0.25
salmonSE,sortbam,0.125
salmonSE,samlon_quant,0.5
salmonSE,kallistoQuant,0.2307692307692307
salmonSE,fastqc 2,0.125
salmonSE,tastq_to_bam_HISAT,0.1666666666666666
salmonSE,fastqc 5,0.125
salmonSE,starindex,0.2222222222222222
salmonSE,merge_trimmed_PE,0.0
salmonSE,bamindex,0.25
salmonSE,map,0.125
salmonSE,merge_trimmed_SE,0.0
salmonSE,salmon_index_extended,0.2857142857142857
salmonSE,pass2,0.125
salmonSE,featureCounts 2,0.2307692307692307
salmonSE,tximeta,0.125
salmonSE,fastqScreen,0.0909090909090909
salmonSE,multiqc 2,0.125
salmonSE,trimgalorePE,0.25
salmonSE,samtools_flagstat,0.1764705882352941
salmonSE,featureCounts,0.2307692307692307
salmonSE,counts_matrix,0.0769230769230768
salmonSE,trimgaloreSE,0.3333333333333333
salmonSE,multiqc 3,0.125
salmonSE,star_genome,0.2727272727272727
salmonSE,salmon_quant_pe,0.4
salmonSE,sort_bams,0.1111111111111111
salmonSE,edgeR,0.0
salmonSE,fastqc,0.125
salmonSE,sampleReads,0.2727272727272727
salmonSE,salmon_quant_se,0.4
salmonSE,feature_counts,0.2142857142857143
salmonSE,cutadapt 2,0.0
salmonSE,DRIMSeq,0.0
salmonSE,bigwig,0.0
salmonSE,fastqctrimmed,0.0769230769230768
salmonSE,fastQCtrimmed 2,0.0769230769230768
salmonSE,run_multiqc,0.0909090909090909
salmonSE,starSE,0.375
salmonSE,trim_fasq_fastqc,0.0857142857142857
salmonSE,fastqc 6,0.125
salmonSE,salmon_index,0.5
salmonSE,expressbam,0.0
pass1,run_star_pe,0.0909090909090909
pass1,rsem_norm,0.0
pass1,fastqcrim,0.1999999999999999
pass1,generate_genome_star_index,0.0666666666666666
pass1,picard_rna_seq,0.2142857142857143
pass1,sortedbam_to_rmdup,0.0555555555555555
pass1,cutadapt,0.125
pass1,MultiQC,0.0
pass1,sort_index_bams,0.0666666666666666
pass1,hisat2,0.1666666666666666
pass1,fetch_unique_stringtie,0.0454545454545454
pass1,salmon_quant,0.0833333333333333
pass1,fastp_trimming_PE,0.1428571428571429
pass1,startPE,0.1666666666666666
pass1,compare_reference_stringtie,0.1111111111111111
pass1,RNA_SeqC,0.0
pass1,fastp_trimming_SE,0.1428571428571429
pass1,sortedbam_to_counts,0.0526315789473684
pass1,fastqc 4,0.3333333333333333
pass1,fastqc 3,0.3333333333333333
pass1,fastqc_trimmed,0.1428571428571429
pass1,samtools_bam,0.1666666666666666
pass1,sortbam,0.0
pass1,samlon_quant,0.0833333333333333
pass1,kallistoQuant,0.1538461538461538
pass1,fastqc 2,0.3333333333333333
pass1,tastq_to_bam_HISAT,0.1111111111111111
pass1,fastqc 5,0.3333333333333333
pass1,starindex,0.1111111111111111
pass1,merge_trimmed_PE,0.0
pass1,bamindex,0.125
pass1,map,0.1999999999999999
pass1,merge_trimmed_SE,0.0
pass1,salmon_index_extended,0.0476190476190476
pass1,pass2,0.8
pass1,featureCounts 2,0.0769230769230768
pass1,tximeta,0.0
pass1,fastqScreen,0.1818181818181817
pass1,multiqc 2,0.0
pass1,trimgalorePE,0.0833333333333333
pass1,samtools_flagstat,0.1764705882352941
pass1,featureCounts,0.0769230769230768
pass1,counts_matrix,0.0769230769230768
pass1,trimgaloreSE,0.0833333333333333
pass1,multiqc 3,0.0
pass1,star_genome,0.0909090909090909
pass1,salmon_quant_pe,0.0666666666666666
pass1,sort_bams,0.1111111111111111
pass1,edgeR,0.0
pass1,fastqc,0.3333333333333333
pass1,sampleReads,0.1818181818181817
pass1,salmon_quant_se,0.1333333333333333
pass1,feature_counts,0.0714285714285714
pass1,cutadapt 2,0.125
pass1,DRIMSeq,0.0
pass1,bigwig,0.0
pass1,fastqctrimmed,0.1538461538461538
pass1,fastQCtrimmed 2,0.1538461538461538
pass1,run_multiqc,0.0
pass1,starSE,0.1666666666666666
pass1,trim_fasq_fastqc,0.0857142857142857
pass1,fastqc 6,0.3333333333333333
pass1,salmon_index,0.0833333333333333
pass1,expressbam,0.3
run_star_pe,rsem_norm,0.1818181818181817
run_star_pe,fastqcrim,0.0909090909090909
run_star_pe,generate_genome_star_index,0.1999999999999999
run_star_pe,picard_rna_seq,0.2142857142857143
run_star_pe,sortedbam_to_rmdup,0.1666666666666666
run_star_pe,cutadapt,0.3636363636363636
run_star_pe,MultiQC,0.1818181818181817
run_star_pe,sort_index_bams,0.1333333333333333
run_star_pe,hisat2,0.1818181818181817
run_star_pe,fetch_unique_stringtie,0.2727272727272727
run_star_pe,salmon_quant,0.0833333333333333
run_star_pe,fastp_trimming_PE,0.0714285714285714
run_star_pe,startPE,0.3636363636363636
run_star_pe,compare_reference_stringtie,0.2222222222222222
run_star_pe,RNA_SeqC,0.0909090909090909
run_star_pe,fastp_trimming_SE,0.0714285714285714
run_star_pe,sortedbam_to_counts,0.1052631578947368
run_star_pe,fastqc 4,0.1818181818181817
run_star_pe,fastqc 3,0.1818181818181817
run_star_pe,fastqc_trimmed,0.1428571428571429
run_star_pe,samtools_bam,0.0833333333333333
run_star_pe,sortbam,0.0909090909090909
run_star_pe,samlon_quant,0.0833333333333333
run_star_pe,kallistoQuant,0.1538461538461538
run_star_pe,fastqc 2,0.1818181818181817
run_star_pe,tastq_to_bam_HISAT,0.1666666666666666
run_star_pe,fastqc 5,0.1818181818181817
run_star_pe,starindex,0.2727272727272727
run_star_pe,merge_trimmed_PE,0.2307692307692307
run_star_pe,bamindex,0.0
run_star_pe,map,0.1818181818181817
run_star_pe,merge_trimmed_SE,0.2307692307692307
run_star_pe,salmon_index_extended,0.1904761904761904
run_star_pe,pass2,0.0909090909090909
run_star_pe,featureCounts 2,0.0
run_star_pe,tximeta,0.1818181818181817
run_star_pe,fastqScreen,0.0909090909090909
run_star_pe,multiqc 2,0.1818181818181817
run_star_pe,trimgalorePE,0.1666666666666666
run_star_pe,samtools_flagstat,0.1176470588235294
run_star_pe,featureCounts,0.0
run_star_pe,counts_matrix,0.3076923076923077
run_star_pe,trimgaloreSE,0.1666666666666666
run_star_pe,multiqc 3,0.1818181818181817
run_star_pe,star_genome,0.1818181818181817
run_star_pe,salmon_quant_pe,0.4
run_star_pe,sort_bams,0.0909090909090909
run_star_pe,edgeR,0.0
run_star_pe,fastqc,0.1818181818181817
run_star_pe,sampleReads,0.0
run_star_pe,salmon_quant_se,0.3333333333333333
run_star_pe,feature_counts,0.0714285714285714
run_star_pe,cutadapt 2,0.3636363636363636
run_star_pe,DRIMSeq,0.0
run_star_pe,bigwig,0.0
run_star_pe,fastqctrimmed,0.1538461538461538
run_star_pe,fastQCtrimmed 2,0.1538461538461538
run_star_pe,run_multiqc,0.3636363636363636
run_star_pe,starSE,0.3636363636363636
run_star_pe,trim_fasq_fastqc,0.1999999999999999
run_star_pe,fastqc 6,0.1818181818181817
run_star_pe,salmon_index,0.0833333333333333
run_star_pe,expressbam,0.0
rsem_norm,fastqcrim,0.1999999999999999
rsem_norm,generate_genome_star_index,0.2666666666666667
rsem_norm,picard_rna_seq,0.1428571428571429
rsem_norm,sortedbam_to_rmdup,0.3888888888888888
rsem_norm,cutadapt,0.0
rsem_norm,MultiQC,0.0
rsem_norm,sort_index_bams,0.1999999999999999
rsem_norm,hisat2,0.0
rsem_norm,fetch_unique_stringtie,0.1363636363636363
rsem_norm,salmon_quant,0.1666666666666666
rsem_norm,fastp_trimming_PE,0.2142857142857143
rsem_norm,startPE,0.1111111111111111
rsem_norm,compare_reference_stringtie,0.1481481481481481
rsem_norm,RNA_SeqC,0.1111111111111111
rsem_norm,fastp_trimming_SE,0.2142857142857143
rsem_norm,sortedbam_to_counts,0.2631578947368421
rsem_norm,fastqc 4,0.0
rsem_norm,fastqc 3,0.0
rsem_norm,fastqc_trimmed,0.2142857142857143
rsem_norm,samtools_bam,0.25
rsem_norm,sortbam,0.2222222222222222
rsem_norm,samlon_quant,0.1666666666666666
rsem_norm,kallistoQuant,0.0769230769230768
rsem_norm,fastqc 2,0.0
rsem_norm,tastq_to_bam_HISAT,0.2222222222222222
rsem_norm,fastqc 5,0.0
rsem_norm,starindex,0.1111111111111111
rsem_norm,merge_trimmed_PE,0.2307692307692307
rsem_norm,bamindex,0.2222222222222222
rsem_norm,map,0.1111111111111111
rsem_norm,merge_trimmed_SE,0.2307692307692307
rsem_norm,salmon_index_extended,0.1428571428571429
rsem_norm,pass2,0.0
rsem_norm,featureCounts 2,0.0769230769230768
rsem_norm,tximeta,0.1111111111111111
rsem_norm,fastqScreen,0.0909090909090909
rsem_norm,multiqc 2,0.0
rsem_norm,trimgalorePE,0.25
rsem_norm,samtools_flagstat,0.1176470588235294
rsem_norm,featureCounts,0.0769230769230768
rsem_norm,counts_matrix,0.1538461538461538
rsem_norm,trimgaloreSE,0.25
rsem_norm,multiqc 3,0.0
rsem_norm,star_genome,0.2727272727272727
rsem_norm,salmon_quant_pe,0.1999999999999999
rsem_norm,sort_bams,0.1111111111111111
rsem_norm,edgeR,0.1111111111111111
rsem_norm,fastqc,0.0
rsem_norm,sampleReads,0.0909090909090909
rsem_norm,salmon_quant_se,0.1999999999999999
rsem_norm,feature_counts,0.1428571428571429
rsem_norm,cutadapt 2,0.0
rsem_norm,DRIMSeq,0.0
rsem_norm,bigwig,0.0
rsem_norm,fastqctrimmed,0.1538461538461538
rsem_norm,fastQCtrimmed 2,0.1538461538461538
rsem_norm,run_multiqc,0.1818181818181817
rsem_norm,starSE,0.1111111111111111
rsem_norm,trim_fasq_fastqc,0.1428571428571429
rsem_norm,fastqc 6,0.0
rsem_norm,salmon_index,0.25
rsem_norm,expressbam,0.0999999999999999
fastqcrim,generate_genome_star_index,0.1333333333333333
fastqcrim,picard_rna_seq,0.0714285714285714
fastqcrim,sortedbam_to_rmdup,0.1666666666666666
fastqcrim,cutadapt,0.0999999999999999
fastqcrim,MultiQC,0.1999999999999999
fastqcrim,sort_index_bams,0.1333333333333333
fastqcrim,hisat2,0.1999999999999999
fastqcrim,fetch_unique_stringtie,0.2272727272727273
fastqcrim,salmon_quant,0.0833333333333333
fastqcrim,fastp_trimming_PE,0.5714285714285714
fastqcrim,startPE,0.3
fastqcrim,compare_reference_stringtie,0.1851851851851852
fastqcrim,RNA_SeqC,0.0
fastqcrim,fastp_trimming_SE,0.5714285714285714
fastqcrim,sortedbam_to_counts,0.1578947368421053
fastqcrim,fastqc 4,0.6
fastqcrim,fastqc 3,0.6
fastqcrim,fastqc_trimmed,0.7142857142857143
fastqcrim,samtools_bam,0.25
fastqcrim,sortbam,0.3
fastqcrim,samlon_quant,0.0833333333333333
fastqcrim,kallistoQuant,0.2307692307692307
fastqcrim,fastqc 2,0.6
fastqcrim,tastq_to_bam_HISAT,0.3888888888888888
fastqcrim,fastqc 5,0.6
fastqcrim,starindex,0.0999999999999999
fastqcrim,merge_trimmed_PE,0.3076923076923077
fastqcrim,bamindex,0.0999999999999999
fastqcrim,map,0.0999999999999999
fastqcrim,merge_trimmed_SE,0.3076923076923077
fastqcrim,salmon_index_extended,0.0952380952380952
fastqcrim,pass2,0.1999999999999999
fastqcrim,featureCounts 2,0.1538461538461538
fastqcrim,tximeta,0.0999999999999999
fastqcrim,fastqScreen,0.5454545454545454
fastqcrim,multiqc 2,0.1999999999999999
fastqcrim,trimgalorePE,0.0833333333333333
fastqcrim,samtools_flagstat,0.1176470588235294
fastqcrim,featureCounts,0.1538461538461538
fastqcrim,counts_matrix,0.3076923076923077
fastqcrim,trimgaloreSE,0.0833333333333333
fastqcrim,multiqc 3,0.1999999999999999
fastqcrim,star_genome,0.0909090909090909
fastqcrim,salmon_quant_pe,0.1999999999999999
fastqcrim,sort_bams,0.0999999999999999
fastqcrim,edgeR,0.0
fastqcrim,fastqc,0.6
fastqcrim,sampleReads,0.0909090909090909
fastqcrim,salmon_quant_se,0.1999999999999999
fastqcrim,feature_counts,0.2142857142857143
fastqcrim,cutadapt 2,0.0999999999999999
fastqcrim,DRIMSeq,0.0
fastqcrim,bigwig,0.0999999999999999
fastqcrim,fastqctrimmed,0.7692307692307692
fastqcrim,fastQCtrimmed 2,0.6153846153846154
fastqcrim,run_multiqc,0.0909090909090909
fastqcrim,starSE,0.3
fastqcrim,trim_fasq_fastqc,0.2857142857142857
fastqcrim,fastqc 6,0.6
fastqcrim,salmon_index,0.0833333333333333
fastqcrim,expressbam,0.0999999999999999
generate_genome_star_index,picard_rna_seq,0.1333333333333333
generate_genome_star_index,sortedbam_to_rmdup,0.1666666666666666
generate_genome_star_index,cutadapt,0.0666666666666666
generate_genome_star_index,MultiQC,0.0666666666666666
generate_genome_star_index,sort_index_bams,0.0666666666666666
generate_genome_star_index,hisat2,0.1333333333333333
generate_genome_star_index,fetch_unique_stringtie,0.2272727272727273
generate_genome_star_index,salmon_quant,0.0666666666666666
generate_genome_star_index,fastp_trimming_PE,0.0666666666666666
generate_genome_star_index,startPE,0.0666666666666666
generate_genome_star_index,compare_reference_stringtie,0.2592592592592593
generate_genome_star_index,RNA_SeqC,0.1333333333333333
generate_genome_star_index,fastp_trimming_SE,0.0666666666666666
generate_genome_star_index,sortedbam_to_counts,0.2105263157894736
generate_genome_star_index,fastqc 4,0.0666666666666666
generate_genome_star_index,fastqc 3,0.0666666666666666
generate_genome_star_index,fastqc_trimmed,0.1333333333333333
generate_genome_star_index,samtools_bam,0.1333333333333333
generate_genome_star_index,sortbam,0.1999999999999999
generate_genome_star_index,samlon_quant,0.0666666666666666
generate_genome_star_index,kallistoQuant,0.1333333333333333
generate_genome_star_index,fastqc 2,0.0666666666666666
generate_genome_star_index,tastq_to_bam_HISAT,0.1111111111111111
generate_genome_star_index,fastqc 5,0.0666666666666666
generate_genome_star_index,starindex,0.1333333333333333
generate_genome_star_index,merge_trimmed_PE,0.3333333333333333
generate_genome_star_index,bamindex,0.1333333333333333
generate_genome_star_index,map,0.0666666666666666
generate_genome_star_index,merge_trimmed_SE,0.3333333333333333
generate_genome_star_index,salmon_index_extended,0.2380952380952381
generate_genome_star_index,pass2,0.0666666666666666
generate_genome_star_index,featureCounts 2,0.1999999999999999
generate_genome_star_index,tximeta,0.1333333333333333
generate_genome_star_index,fastqScreen,0.1333333333333333
generate_genome_star_index,multiqc 2,0.0666666666666666
generate_genome_star_index,trimgalorePE,0.1333333333333333
generate_genome_star_index,samtools_flagstat,0.0588235294117647
generate_genome_star_index,featureCounts,0.1999999999999999
generate_genome_star_index,counts_matrix,0.1333333333333333
generate_genome_star_index,trimgaloreSE,0.1333333333333333
generate_genome_star_index,multiqc 3,0.0666666666666666
generate_genome_star_index,star_genome,0.5333333333333333
generate_genome_star_index,salmon_quant_pe,0.0666666666666666
generate_genome_star_index,sort_bams,0.2666666666666667
generate_genome_star_index,edgeR,0.1999999999999999
generate_genome_star_index,fastqc,0.0666666666666666
generate_genome_star_index,sampleReads,0.1333333333333333
