Process A,Process B,Similarity
fastqctrimmed,fastQCtrimmed 2,0.0
fastqctrimmed,fastqcrim,0.0
fastqctrimmed,sortedbam_to_rmdup,0.0
fastqctrimmed,sort_index_bams,0.0
fastqctrimmed,fastqc 3,0.0
fastqctrimmed,fastqc 2,0.0
fastqctrimmed,rsem_norm,0.0
fastqctrimmed,featureCounts,0.0
fastqctrimmed,merge_trimmed_PE,0.0
fastqctrimmed,trimgalorePE,0.0
fastqctrimmed,compare_reference_stringtie,0.0
fastqctrimmed,hisat2,0.0
fastqctrimmed,sortbam,0.0
fastqctrimmed,starSE,0.0
fastqctrimmed,fetch_unique_stringtie,0.0
fastqctrimmed,bigwig,0.0
fastqctrimmed,cutadapt 2,0.0
fastqctrimmed,cutadapt,0.0
fastqctrimmed,MultiQC,0.0
fastqctrimmed,salmon_quant_pe,0.0
fastqctrimmed,tximeta,0.0
fastqctrimmed,salmon_quant,0.0
fastqctrimmed,sort_bams,0.0
fastqctrimmed,mark_dups,0.0
fastqctrimmed,fastp_trimming_PE,0.0
fastqctrimmed,samtools_bam,0.0
fastqctrimmed,bamindex,0.0
fastqctrimmed,generate_genome_star_index,0.0
fastqctrimmed,run_star_pe,0.0
fastqctrimmed,pass1,0.0
fastqctrimmed,fastqc_trimmed,0.0
fastqctrimmed,run_multiqc,0.0
fastqctrimmed,sampleReads,0.0
fastqctrimmed,pass2,0.0
expressbam,salmonSE,0.0
expressbam,fastqScreen,0.0
expressbam,run_star_se,0.0
expressbam,fastqc,0.0
expressbam,trim_fasq_fastqc,0.0
expressbam,picard_rna_seq,0.0
expressbam,salmon_index_extended,0.0
expressbam,fastp_trimming_SE,0.0
expressbam,starindex,0.0
expressbam,DRIMseq,0.0
expressbam,samtools_flagstat,0.0
expressbam,salmon_quant_se,0.0
expressbam,feature_counts,0.0
expressbam,RNA_SeqC,0.0
expressbam,fastqc 6,0.0
expressbam,star_genome,0.0
expressbam,edgeR,0.0
expressbam,startPE,0.0
expressbam,tastq_to_bam_HISAT,0.0
expressbam,fastqc 5,0.0
expressbam,multiqc 2,0.0
expressbam,kallistoQuant,0.0
expressbam,salmon_index,0.0
expressbam,trim_galore_pe,0.0
expressbam,samlon_quant,0.0
expressbam,sortedbam_to_counts,0.0
expressbam,featureCounts 2,0.0
expressbam,fastqc 4,0.0
expressbam,multiqc 3,0.0
expressbam,merge_trimmed_SE,0.0
expressbam,trimgaloreSE,0.0
expressbam,fastQCtrimmed 2,0.0
expressbam,fastqcrim,0.0
expressbam,sortedbam_to_rmdup,0.0
expressbam,sort_index_bams,0.0
expressbam,fastqc 3,0.0
expressbam,fastqc 2,0.0
expressbam,rsem_norm,0.0
expressbam,featureCounts,0.0
expressbam,merge_trimmed_PE,0.0
expressbam,trimgalorePE,0.0
expressbam,compare_reference_stringtie,0.0
expressbam,hisat2,0.0
expressbam,sortbam,0.0
expressbam,starSE,0.0
expressbam,fetch_unique_stringtie,0.0
expressbam,bigwig,0.0
expressbam,cutadapt 2,0.0
expressbam,cutadapt,0.0
expressbam,MultiQC,0.0
expressbam,salmon_quant_pe,0.0
expressbam,tximeta,0.0
expressbam,salmon_quant,0.0
expressbam,sort_bams,0.0
expressbam,mark_dups,0.0
expressbam,fastp_trimming_PE,0.0
expressbam,samtools_bam,0.0
expressbam,bamindex,0.0
expressbam,generate_genome_star_index,0.0
expressbam,run_star_pe,0.0
expressbam,pass1,0.0
expressbam,fastqc_trimmed,0.0
expressbam,run_multiqc,0.0
expressbam,sampleReads,0.0
expressbam,pass2,0.0
salmonSE,fastqScreen,0.0
salmonSE,run_star_se,0.244208033741311
salmonSE,fastqc,0.1748504015025978
salmonSE,trim_fasq_fastqc,0.0
salmonSE,picard_rna_seq,0.0
salmonSE,salmon_index_extended,1.0000000000000002
salmonSE,fastp_trimming_SE,0.1318166571344524
salmonSE,starindex,0.0
salmonSE,DRIMseq,0.0
salmonSE,samtools_flagstat,0.0198211614015461
salmonSE,salmon_quant_se,1.0000000000000002
salmonSE,feature_counts,0.0
salmonSE,RNA_SeqC,0.0
salmonSE,fastqc 6,0.0
salmonSE,star_genome,0.244208033741311
salmonSE,edgeR,0.0
salmonSE,startPE,0.1770265362769951
salmonSE,tastq_to_bam_HISAT,0.0
salmonSE,fastqc 5,0.0
salmonSE,multiqc 2,0.1144343392863779
salmonSE,kallistoQuant,0.1661259345655356
salmonSE,salmon_index,1.0000000000000002
salmonSE,trim_galore_pe,0.0
salmonSE,samlon_quant,1.0000000000000002
salmonSE,sortedbam_to_counts,0.0
salmonSE,featureCounts 2,0.0
salmonSE,fastqc 4,0.1748504015025978
salmonSE,multiqc 3,0.1144343392863779
salmonSE,merge_trimmed_SE,0.0
salmonSE,trimgaloreSE,0.1184625589171954
salmonSE,fastQCtrimmed 2,0.0
salmonSE,fastqcrim,0.1748504015025978
salmonSE,sortedbam_to_rmdup,0.0
salmonSE,sort_index_bams,0.0226740287758062
salmonSE,fastqc 3,0.1748504015025978
salmonSE,fastqc 2,0.1748504015025978
salmonSE,rsem_norm,0.0
salmonSE,featureCounts,0.0
salmonSE,merge_trimmed_PE,0.0
salmonSE,trimgalorePE,0.1184625589171954
salmonSE,compare_reference_stringtie,0.0
salmonSE,hisat2,0.1126172385990048
salmonSE,sortbam,0.0198211614015461
salmonSE,starSE,0.1770265362769951
salmonSE,fetch_unique_stringtie,0.0
salmonSE,bigwig,0.1768649505421757
salmonSE,cutadapt 2,0.1184625589171954
salmonSE,cutadapt,0.1184625589171954
salmonSE,MultiQC,0.1144343392863779
salmonSE,salmon_quant_pe,1.0000000000000002
salmonSE,tximeta,0.4233666160200999
salmonSE,salmon_quant,1.0000000000000002
salmonSE,sort_bams,0.0
salmonSE,mark_dups,0.0
salmonSE,fastp_trimming_PE,0.1318166571344524
salmonSE,samtools_bam,0.0226740287758062
salmonSE,bamindex,0.0226740287758062
salmonSE,generate_genome_star_index,0.244208033741311
salmonSE,run_star_pe,0.244208033741311
salmonSE,pass1,0.244208033741311
salmonSE,fastqc_trimmed,0.1748504015025978
salmonSE,run_multiqc,0.1144343392863779
salmonSE,sampleReads,0.0
salmonSE,pass2,0.244208033741311
fastqScreen,run_star_se,0.0
fastqScreen,fastqc,0.0390475027106811
fastqScreen,trim_fasq_fastqc,0.0
fastqScreen,picard_rna_seq,0.0
fastqScreen,salmon_index_extended,0.0
fastqScreen,fastp_trimming_SE,0.0997176067459631
fastqScreen,starindex,0.0
fastqScreen,DRIMseq,0.0
fastqScreen,samtools_flagstat,0.0861598919824382
fastqScreen,salmon_quant_se,0.0
fastqScreen,feature_counts,0.0
fastqScreen,RNA_SeqC,0.0
fastqScreen,fastqc 6,0.0
fastqScreen,star_genome,0.0
fastqScreen,edgeR,0.0
fastqScreen,startPE,0.0882650114104684
fastqScreen,tastq_to_bam_HISAT,0.0
fastqScreen,fastqc 5,0.0
fastqScreen,multiqc 2,0.0178961424940461
fastqScreen,kallistoQuant,0.2242327027265707
fastqScreen,salmon_index,0.0
fastqScreen,trim_galore_pe,0.0
fastqScreen,samlon_quant,0.0
fastqScreen,sortedbam_to_counts,0.0
fastqScreen,featureCounts 2,0.0
fastqScreen,fastqc 4,0.0390475027106811
fastqScreen,multiqc 3,0.0178961424940461
fastqScreen,merge_trimmed_SE,0.0
fastqScreen,trimgaloreSE,0.0447131627687941
fastqScreen,fastQCtrimmed 2,0.0
fastqScreen,fastqcrim,0.0390475027106811
fastqScreen,sortedbam_to_rmdup,0.0
fastqScreen,sort_index_bams,0.0985609183313429
fastqScreen,fastqc 3,0.0390475027106811
fastqScreen,fastqc 2,0.0390475027106811
fastqScreen,rsem_norm,0.0
fastqScreen,featureCounts,0.0
fastqScreen,merge_trimmed_PE,0.0
fastqScreen,trimgalorePE,0.0447131627687941
fastqScreen,compare_reference_stringtie,0.0
fastqScreen,hisat2,0.068664276748861
fastqScreen,sortbam,0.0861598919824382
fastqScreen,starSE,0.0882650114104684
fastqScreen,fetch_unique_stringtie,0.0
fastqScreen,bigwig,0.1157521644421728
fastqScreen,cutadapt 2,0.0447131627687941
fastqScreen,cutadapt,0.0447131627687941
fastqScreen,MultiQC,0.0178961424940461
fastqScreen,salmon_quant_pe,0.0
fastqScreen,tximeta,0.155713825531237
fastqScreen,salmon_quant,0.0
fastqScreen,sort_bams,0.0
fastqScreen,mark_dups,0.0
fastqScreen,fastp_trimming_PE,0.0997176067459631
fastqScreen,samtools_bam,0.0985609183313429
fastqScreen,bamindex,0.0985609183313429
fastqScreen,generate_genome_star_index,0.0
fastqScreen,run_star_pe,0.0
fastqScreen,pass1,0.0
fastqScreen,fastqc_trimmed,0.0390475027106811
fastqScreen,run_multiqc,0.0178961424940461
fastqScreen,sampleReads,0.0
fastqScreen,pass2,0.0
run_star_se,fastqc,0.0720691639014506
run_star_se,trim_fasq_fastqc,0.0
run_star_se,picard_rna_seq,0.0
run_star_se,salmon_index_extended,0.244208033741311
run_star_se,fastp_trimming_SE,0.0320111089205263
run_star_se,starindex,0.0
run_star_se,DRIMseq,0.0
run_star_se,samtools_flagstat,0.0
run_star_se,salmon_quant_se,0.244208033741311
run_star_se,feature_counts,0.0
run_star_se,RNA_SeqC,0.0
run_star_se,fastqc 6,0.0
run_star_se,star_genome,1.0
run_star_se,edgeR,0.0
run_star_se,startPE,0.247007938620406
run_star_se,tastq_to_bam_HISAT,0.0
run_star_se,fastqc 5,0.0
run_star_se,multiqc 2,0.0
run_star_se,kallistoQuant,0.0724773207835749
run_star_se,salmon_index,0.244208033741311
run_star_se,trim_galore_pe,0.0
run_star_se,samlon_quant,0.244208033741311
run_star_se,sortedbam_to_counts,0.0
run_star_se,featureCounts 2,0.0
run_star_se,fastqc 4,0.0720691639014506
run_star_se,multiqc 3,0.0
run_star_se,merge_trimmed_SE,0.0
run_star_se,trimgaloreSE,0.0613978648280682
run_star_se,fastQCtrimmed 2,0.0
run_star_se,fastqcrim,0.0720691639014506
run_star_se,sortedbam_to_rmdup,0.0
run_star_se,sort_index_bams,0.0
run_star_se,fastqc 3,0.0720691639014506
run_star_se,fastqc 2,0.0720691639014506
run_star_se,rsem_norm,0.0
run_star_se,featureCounts,0.0
run_star_se,merge_trimmed_PE,0.0
run_star_se,trimgalorePE,0.0613978648280682
run_star_se,compare_reference_stringtie,0.0
run_star_se,hisat2,0.0341750605626046
run_star_se,sortbam,0.0
run_star_se,starSE,0.247007938620406
run_star_se,fetch_unique_stringtie,0.0
run_star_se,bigwig,0.2300748099529306
run_star_se,cutadapt 2,0.0613978648280682
run_star_se,cutadapt,0.0613978648280682
run_star_se,MultiQC,0.0
run_star_se,salmon_quant_pe,0.244208033741311
run_star_se,tximeta,0.0927558149972304
run_star_se,salmon_quant,0.244208033741311
run_star_se,sort_bams,0.0
run_star_se,mark_dups,0.0
run_star_se,fastp_trimming_PE,0.0320111089205263
run_star_se,samtools_bam,0.0
run_star_se,bamindex,0.0
run_star_se,generate_genome_star_index,1.0
run_star_se,run_star_pe,1.0
run_star_se,pass1,1.0
run_star_se,fastqc_trimmed,0.0720691639014506
run_star_se,run_multiqc,0.0
run_star_se,sampleReads,0.0
run_star_se,pass2,1.0
fastqc,trim_fasq_fastqc,0.0
fastqc,picard_rna_seq,0.0
fastqc,salmon_index_extended,0.1748504015025978
fastqc,fastp_trimming_SE,0.4441720590001466
fastqc,starindex,0.0
fastqc,DRIMseq,0.0
fastqc,samtools_flagstat,0.0241896042550471
fastqc,salmon_quant_se,0.1748504015025978
fastqc,feature_counts,0.0
fastqc,RNA_SeqC,0.0
fastqc,fastqc 6,0.0
fastqc,star_genome,0.0720691639014506
fastqc,edgeR,0.0
fastqc,startPE,0.0331082771630703
fastqc,tastq_to_bam_HISAT,0.0
fastqc,fastqc 5,0.0
fastqc,multiqc 2,0.0704920095769462
fastqc,kallistoQuant,0.1295025632779802
fastqc,salmon_index,0.1748504015025978
fastqc,trim_galore_pe,0.0
fastqc,samlon_quant,0.1748504015025978
fastqc,sortedbam_to_counts,0.0
fastqc,featureCounts 2,0.0
fastqc,fastqc 4,1.0
fastqc,multiqc 3,0.0704920095769462
fastqc,merge_trimmed_SE,0.0
fastqc,trimgaloreSE,0.2783283919305536
fastqc,fastQCtrimmed 2,0.0
fastqc,fastqcrim,1.0
fastqc,sortedbam_to_rmdup,0.0
fastqc,sort_index_bams,0.0276712232872246
fastqc,fastqc 3,1.0
fastqc,fastqc 2,1.0
fastqc,rsem_norm,0.0
fastqc,featureCounts,0.0
fastqc,merge_trimmed_PE,0.0
fastqc,trimgalorePE,0.2783283919305536
fastqc,compare_reference_stringtie,0.0
fastqc,hisat2,0.0212198331699888
fastqc,sortbam,0.0241896042550471
fastqc,starSE,0.0331082771630703
fastqc,fetch_unique_stringtie,0.0
fastqc,bigwig,0.0454517245591872
fastqc,cutadapt 2,0.2783283919305536
fastqc,cutadapt,0.2783283919305536
fastqc,MultiQC,0.0704920095769462
fastqc,salmon_quant_pe,0.1748504015025978
fastqc,tximeta,0.0900940199157342
fastqc,salmon_quant,0.1748504015025978
fastqc,sort_bams,0.0
fastqc,mark_dups,0.0
fastqc,fastp_trimming_PE,0.4441720590001466
fastqc,samtools_bam,0.0276712232872246
fastqc,bamindex,0.0276712232872246
fastqc,generate_genome_star_index,0.0720691639014506
fastqc,run_star_pe,0.0720691639014506
fastqc,pass1,0.0720691639014506
fastqc,fastqc_trimmed,1.0
fastqc,run_multiqc,0.0704920095769462
fastqc,sampleReads,0.0
fastqc,pass2,0.0720691639014506
trim_fasq_fastqc,picard_rna_seq,0.0
trim_fasq_fastqc,salmon_index_extended,0.0
trim_fasq_fastqc,fastp_trimming_SE,0.0
trim_fasq_fastqc,starindex,0.0
trim_fasq_fastqc,DRIMseq,0.0
trim_fasq_fastqc,samtools_flagstat,0.0
trim_fasq_fastqc,salmon_quant_se,0.0
trim_fasq_fastqc,feature_counts,0.0
trim_fasq_fastqc,RNA_SeqC,0.0
trim_fasq_fastqc,fastqc 6,0.0
trim_fasq_fastqc,star_genome,0.0
trim_fasq_fastqc,edgeR,0.0
trim_fasq_fastqc,startPE,0.0
trim_fasq_fastqc,tastq_to_bam_HISAT,0.0
trim_fasq_fastqc,fastqc 5,0.0
trim_fasq_fastqc,multiqc 2,0.0
trim_fasq_fastqc,kallistoQuant,0.0
trim_fasq_fastqc,salmon_index,0.0
trim_fasq_fastqc,trim_galore_pe,0.0
trim_fasq_fastqc,samlon_quant,0.0
trim_fasq_fastqc,sortedbam_to_counts,0.0
trim_fasq_fastqc,featureCounts 2,0.0
trim_fasq_fastqc,fastqc 4,0.0
trim_fasq_fastqc,multiqc 3,0.0
trim_fasq_fastqc,merge_trimmed_SE,0.0
trim_fasq_fastqc,trimgaloreSE,0.0
trim_fasq_fastqc,fastQCtrimmed 2,0.0
trim_fasq_fastqc,fastqcrim,0.0
trim_fasq_fastqc,sortedbam_to_rmdup,0.0
trim_fasq_fastqc,sort_index_bams,0.0
trim_fasq_fastqc,fastqc 3,0.0
trim_fasq_fastqc,fastqc 2,0.0
trim_fasq_fastqc,rsem_norm,0.0
trim_fasq_fastqc,featureCounts,0.0
trim_fasq_fastqc,merge_trimmed_PE,0.0
trim_fasq_fastqc,trimgalorePE,0.0
trim_fasq_fastqc,compare_reference_stringtie,0.0
trim_fasq_fastqc,hisat2,0.0
trim_fasq_fastqc,sortbam,0.0
trim_fasq_fastqc,starSE,0.0
trim_fasq_fastqc,fetch_unique_stringtie,0.0
trim_fasq_fastqc,bigwig,0.0
trim_fasq_fastqc,cutadapt 2,0.0
trim_fasq_fastqc,cutadapt,0.0
trim_fasq_fastqc,MultiQC,0.0
trim_fasq_fastqc,salmon_quant_pe,0.0
trim_fasq_fastqc,tximeta,0.0
trim_fasq_fastqc,salmon_quant,0.0
trim_fasq_fastqc,sort_bams,0.0
trim_fasq_fastqc,mark_dups,0.0
trim_fasq_fastqc,fastp_trimming_PE,0.0
trim_fasq_fastqc,samtools_bam,0.0
trim_fasq_fastqc,bamindex,0.0
trim_fasq_fastqc,generate_genome_star_index,0.0
trim_fasq_fastqc,run_star_pe,0.0
trim_fasq_fastqc,pass1,0.0
trim_fasq_fastqc,fastqc_trimmed,0.0
trim_fasq_fastqc,run_multiqc,0.0
trim_fasq_fastqc,sampleReads,0.0
trim_fasq_fastqc,pass2,0.0
picard_rna_seq,salmon_index_extended,0.0
picard_rna_seq,fastp_trimming_SE,0.0
picard_rna_seq,starindex,0.0
picard_rna_seq,DRIMseq,0.0
picard_rna_seq,samtools_flagstat,0.2139905308270757
picard_rna_seq,salmon_quant_se,0.0
picard_rna_seq,feature_counts,0.0
picard_rna_seq,RNA_SeqC,0.0
picard_rna_seq,fastqc 6,0.0
picard_rna_seq,star_genome,0.0
picard_rna_seq,edgeR,0.0
picard_rna_seq,startPE,0.0389118679886838
picard_rna_seq,tastq_to_bam_HISAT,0.0
picard_rna_seq,fastqc 5,0.0
picard_rna_seq,multiqc 2,0.0
picard_rna_seq,kallistoQuant,0.0
picard_rna_seq,salmon_index,0.0
picard_rna_seq,trim_galore_pe,0.0
picard_rna_seq,samlon_quant,0.0
picard_rna_seq,sortedbam_to_counts,0.0
picard_rna_seq,featureCounts 2,0.0
picard_rna_seq,fastqc 4,0.0
picard_rna_seq,multiqc 3,0.0
picard_rna_seq,merge_trimmed_SE,0.0
picard_rna_seq,trimgaloreSE,0.0
picard_rna_seq,fastQCtrimmed 2,0.0
picard_rna_seq,fastqcrim,0.0
picard_rna_seq,sortedbam_to_rmdup,0.0
picard_rna_seq,sort_index_bams,0.1686958155919724
picard_rna_seq,fastqc 3,0.0
picard_rna_seq,fastqc 2,0.0
picard_rna_seq,rsem_norm,0.0
picard_rna_seq,featureCounts,0.0
picard_rna_seq,merge_trimmed_PE,0.0
picard_rna_seq,trimgalorePE,0.0
picard_rna_seq,compare_reference_stringtie,0.0
picard_rna_seq,hisat2,0.0
picard_rna_seq,sortbam,0.2139905308270757
picard_rna_seq,starSE,0.0389118679886838
picard_rna_seq,fetch_unique_stringtie,0.0
picard_rna_seq,bigwig,0.0644532827960741
picard_rna_seq,cutadapt 2,0.0
picard_rna_seq,cutadapt,0.0
picard_rna_seq,MultiQC,0.0
picard_rna_seq,salmon_quant_pe,0.0
picard_rna_seq,tximeta,0.0
picard_rna_seq,salmon_quant,0.0
picard_rna_seq,sort_bams,0.0
picard_rna_seq,mark_dups,1.0
picard_rna_seq,fastp_trimming_PE,0.0
picard_rna_seq,samtools_bam,0.1686958155919724
picard_rna_seq,bamindex,0.1686958155919724
picard_rna_seq,generate_genome_star_index,0.0
picard_rna_seq,run_star_pe,0.0
picard_rna_seq,pass1,0.0
picard_rna_seq,fastqc_trimmed,0.0
picard_rna_seq,run_multiqc,0.0
picard_rna_seq,sampleReads,0.0
picard_rna_seq,pass2,0.0
salmon_index_extended,fastp_trimming_SE,0.1318166571344524
salmon_index_extended,starindex,0.0
salmon_index_extended,DRIMseq,0.0
salmon_index_extended,samtools_flagstat,0.0198211614015461
salmon_index_extended,salmon_quant_se,1.0000000000000002
salmon_index_extended,feature_counts,0.0
salmon_index_extended,RNA_SeqC,0.0
salmon_index_extended,fastqc 6,0.0
salmon_index_extended,star_genome,0.244208033741311
salmon_index_extended,edgeR,0.0
salmon_index_extended,startPE,0.1770265362769951
salmon_index_extended,tastq_to_bam_HISAT,0.0
salmon_index_extended,fastqc 5,0.0
salmon_index_extended,multiqc 2,0.1144343392863779
salmon_index_extended,kallistoQuant,0.1661259345655356
salmon_index_extended,salmon_index,1.0000000000000002
salmon_index_extended,trim_galore_pe,0.0
salmon_index_extended,samlon_quant,1.0000000000000002
salmon_index_extended,sortedbam_to_counts,0.0
salmon_index_extended,featureCounts 2,0.0
salmon_index_extended,fastqc 4,0.1748504015025978
salmon_index_extended,multiqc 3,0.1144343392863779
salmon_index_extended,merge_trimmed_SE,0.0
salmon_index_extended,trimgaloreSE,0.1184625589171954
salmon_index_extended,fastQCtrimmed 2,0.0
salmon_index_extended,fastqcrim,0.1748504015025978
salmon_index_extended,sortedbam_to_rmdup,0.0
salmon_index_extended,sort_index_bams,0.0226740287758062
salmon_index_extended,fastqc 3,0.1748504015025978
salmon_index_extended,fastqc 2,0.1748504015025978
salmon_index_extended,rsem_norm,0.0
salmon_index_extended,featureCounts,0.0
salmon_index_extended,merge_trimmed_PE,0.0
salmon_index_extended,trimgalorePE,0.1184625589171954
salmon_index_extended,compare_reference_stringtie,0.0
salmon_index_extended,hisat2,0.1126172385990048
salmon_index_extended,sortbam,0.0198211614015461
salmon_index_extended,starSE,0.1770265362769951
salmon_index_extended,fetch_unique_stringtie,0.0
salmon_index_extended,bigwig,0.1768649505421757
salmon_index_extended,cutadapt 2,0.1184625589171954
salmon_index_extended,cutadapt,0.1184625589171954
salmon_index_extended,MultiQC,0.1144343392863779
salmon_index_extended,salmon_quant_pe,1.0000000000000002
salmon_index_extended,tximeta,0.4233666160200999
salmon_index_extended,salmon_quant,1.0000000000000002
salmon_index_extended,sort_bams,0.0
salmon_index_extended,mark_dups,0.0
salmon_index_extended,fastp_trimming_PE,0.1318166571344524
salmon_index_extended,samtools_bam,0.0226740287758062
salmon_index_extended,bamindex,0.0226740287758062
salmon_index_extended,generate_genome_star_index,0.244208033741311
salmon_index_extended,run_star_pe,0.244208033741311
salmon_index_extended,pass1,0.244208033741311
salmon_index_extended,fastqc_trimmed,0.1748504015025978
salmon_index_extended,run_multiqc,0.1144343392863779
salmon_index_extended,sampleReads,0.0
salmon_index_extended,pass2,0.244208033741311
fastp_trimming_SE,starindex,0.0
fastp_trimming_SE,DRIMseq,0.0
fastp_trimming_SE,samtools_flagstat,0.0944167096137865
fastp_trimming_SE,salmon_quant_se,0.1318166571344524
fastp_trimming_SE,feature_counts,0.0
fastp_trimming_SE,RNA_SeqC,0.0
fastp_trimming_SE,fastqc 6,0.0
fastp_trimming_SE,star_genome,0.0320111089205263
fastp_trimming_SE,edgeR,0.0
fastp_trimming_SE,startPE,0.0384001175314074
fastp_trimming_SE,tastq_to_bam_HISAT,0.0
fastp_trimming_SE,fastqc 5,0.0
fastp_trimming_SE,multiqc 2,0.0313105810368502
fastp_trimming_SE,kallistoQuant,0.0575214201769772
fastp_trimming_SE,salmon_index,0.1318166571344524
fastp_trimming_SE,trim_galore_pe,0.0
fastp_trimming_SE,samlon_quant,0.1318166571344524
fastp_trimming_SE,sortedbam_to_counts,0.0
fastp_trimming_SE,featureCounts 2,0.0
fastp_trimming_SE,fastqc 4,0.4441720590001466
fastp_trimming_SE,multiqc 3,0.0313105810368502
fastp_trimming_SE,merge_trimmed_SE,0.0
fastp_trimming_SE,trimgaloreSE,0.1236256949219937
fastp_trimming_SE,fastQCtrimmed 2,0.0
fastp_trimming_SE,fastqcrim,0.4441720590001466
fastp_trimming_SE,sortedbam_to_rmdup,0.0
fastp_trimming_SE,sort_index_bams,0.1080061428959927
fastp_trimming_SE,fastqc 3,0.4441720590001466
fastp_trimming_SE,fastqc 2,0.4441720590001466
fastp_trimming_SE,rsem_norm,0.0
fastp_trimming_SE,featureCounts,0.0
fastp_trimming_SE,merge_trimmed_PE,0.0
fastp_trimming_SE,trimgalorePE,0.1236256949219937
fastp_trimming_SE,compare_reference_stringtie,0.0
fastp_trimming_SE,hisat2,0.0298664045866332
fastp_trimming_SE,sortbam,0.0944167096137865
fastp_trimming_SE,starSE,0.0384001175314074
fastp_trimming_SE,fetch_unique_stringtie,0.0
fastp_trimming_SE,bigwig,0.0422584141106271
fastp_trimming_SE,cutadapt 2,0.1236256949219937
fastp_trimming_SE,cutadapt,0.1236256949219937
fastp_trimming_SE,MultiQC,0.0313105810368502
fastp_trimming_SE,salmon_quant_pe,0.1318166571344524
fastp_trimming_SE,tximeta,0.0650179068165039
fastp_trimming_SE,salmon_quant,0.1318166571344524
fastp_trimming_SE,sort_bams,0.0
fastp_trimming_SE,mark_dups,0.0
fastp_trimming_SE,fastp_trimming_PE,1.0000000000000002
fastp_trimming_SE,samtools_bam,0.1080061428959927
fastp_trimming_SE,bamindex,0.1080061428959927
fastp_trimming_SE,generate_genome_star_index,0.0320111089205263
fastp_trimming_SE,run_star_pe,0.0320111089205263
fastp_trimming_SE,pass1,0.0320111089205263
fastp_trimming_SE,fastqc_trimmed,0.4441720590001466
fastp_trimming_SE,run_multiqc,0.0313105810368502
fastp_trimming_SE,sampleReads,0.0
fastp_trimming_SE,pass2,0.0320111089205263
