Process A,Process B,Similarity
run_star_se,fastqc 5,0.0
run_star_se,multiqc 2,0.0
run_star_se,kallistoQuant,0.0
run_star_se,salmon_index,0.0
run_star_se,samlon_quant,0.0
run_star_se,fastqc 4,0.0
run_star_se,multiqc 3,0.0
run_star_se,trimgaloreSE,0.0
run_star_se,fastqcrim,0.0
run_star_se,sort_index_bams,0.0
run_star_se,fastqc 3,0.0
run_star_se,fastqc 2,0.0
run_star_se,trimgalorePE,0.0
run_star_se,hisat2,0.0
run_star_se,starSE,0.5
run_star_se,bigwig,0.3333333333333333
run_star_se,cutadapt 2,0.0
run_star_se,cutadapt,0.0
run_star_se,MultiQC,0.0
run_star_se,salmon_quant_pe,0.0
run_star_se,tximeta,0.0
run_star_se,salmon_quant,0.0
run_star_se,sort_bams,0.0
run_star_se,mark_dups,0.0
run_star_se,fastp_trimming_PE,0.0
run_star_se,samtools_bam,0.0
run_star_se,bamindex,0.0
run_star_se,generate_genome_star_index,1.0
run_star_se,run_star_pe,1.0
run_star_se,pass1,1.0
run_star_se,fastqc_trimmed,0.0
run_star_se,run_multiqc,0.0
run_star_se,pass2,1.0
fastqc,picard_rna_seq,0.0
fastqc,salmon_index_extended,0.0
fastqc,fastp_trimming_SE,0.5
fastqc,samtools_flagstat,0.0
fastqc,salmon_quant_se,0.0
fastqc,fastqc 6,1.0
fastqc,star_genome,0.0
fastqc,startPE,0.0
fastqc,fastqc 5,1.0
fastqc,multiqc 2,0.0
fastqc,kallistoQuant,0.0
fastqc,salmon_index,0.0
fastqc,samlon_quant,0.0
fastqc,fastqc 4,1.0
fastqc,multiqc 3,0.0
fastqc,trimgaloreSE,0.0
fastqc,fastqcrim,1.0
fastqc,sort_index_bams,0.0
fastqc,fastqc 3,1.0
fastqc,fastqc 2,1.0
fastqc,trimgalorePE,0.0
fastqc,hisat2,0.0
fastqc,starSE,0.0
fastqc,bigwig,0.0
fastqc,cutadapt 2,0.0
fastqc,cutadapt,0.0
fastqc,MultiQC,0.0
fastqc,salmon_quant_pe,0.0
fastqc,tximeta,0.0
fastqc,salmon_quant,0.0
fastqc,sort_bams,0.0
fastqc,mark_dups,0.0
fastqc,fastp_trimming_PE,0.5
fastqc,samtools_bam,0.0
fastqc,bamindex,0.0
fastqc,generate_genome_star_index,0.0
fastqc,run_star_pe,0.0
fastqc,pass1,0.0
fastqc,fastqc_trimmed,1.0
fastqc,run_multiqc,0.0
fastqc,pass2,0.0
picard_rna_seq,salmon_index_extended,0.0
picard_rna_seq,fastp_trimming_SE,0.0
picard_rna_seq,samtools_flagstat,0.0
picard_rna_seq,salmon_quant_se,0.0
picard_rna_seq,fastqc 6,0.0
picard_rna_seq,star_genome,0.0
picard_rna_seq,startPE,0.0
picard_rna_seq,fastqc 5,0.0
picard_rna_seq,multiqc 2,0.0
picard_rna_seq,kallistoQuant,0.0
picard_rna_seq,salmon_index,0.0
picard_rna_seq,samlon_quant,0.0
picard_rna_seq,fastqc 4,0.0
picard_rna_seq,multiqc 3,0.0
picard_rna_seq,trimgaloreSE,0.0
picard_rna_seq,fastqcrim,0.0
picard_rna_seq,sort_index_bams,0.0
picard_rna_seq,fastqc 3,0.0
picard_rna_seq,fastqc 2,0.0
picard_rna_seq,trimgalorePE,0.0
picard_rna_seq,hisat2,0.0
picard_rna_seq,starSE,0.0
picard_rna_seq,bigwig,0.0
picard_rna_seq,cutadapt 2,0.0
picard_rna_seq,cutadapt,0.0
picard_rna_seq,MultiQC,0.0
picard_rna_seq,salmon_quant_pe,0.0
picard_rna_seq,tximeta,0.0
picard_rna_seq,salmon_quant,0.0
picard_rna_seq,sort_bams,0.0
picard_rna_seq,mark_dups,1.0
picard_rna_seq,fastp_trimming_PE,0.0
picard_rna_seq,samtools_bam,0.0
picard_rna_seq,bamindex,0.0
picard_rna_seq,generate_genome_star_index,0.0
picard_rna_seq,run_star_pe,0.0
picard_rna_seq,pass1,0.0
picard_rna_seq,fastqc_trimmed,0.0
picard_rna_seq,run_multiqc,0.0
picard_rna_seq,pass2,0.0
salmon_index_extended,fastp_trimming_SE,0.0
salmon_index_extended,samtools_flagstat,0.0
salmon_index_extended,salmon_quant_se,1.0
salmon_index_extended,fastqc 6,0.0
salmon_index_extended,star_genome,0.0
salmon_index_extended,startPE,0.0
salmon_index_extended,fastqc 5,0.0
salmon_index_extended,multiqc 2,0.0
salmon_index_extended,kallistoQuant,0.0
salmon_index_extended,salmon_index,1.0
salmon_index_extended,samlon_quant,1.0
salmon_index_extended,fastqc 4,0.0
salmon_index_extended,multiqc 3,0.0
salmon_index_extended,trimgaloreSE,0.0
salmon_index_extended,fastqcrim,0.0
salmon_index_extended,sort_index_bams,0.0
salmon_index_extended,fastqc 3,0.0
salmon_index_extended,fastqc 2,0.0
salmon_index_extended,trimgalorePE,0.0
salmon_index_extended,hisat2,0.0
salmon_index_extended,starSE,0.0
salmon_index_extended,bigwig,0.0
salmon_index_extended,cutadapt 2,0.0
salmon_index_extended,cutadapt,0.0
salmon_index_extended,MultiQC,0.0
salmon_index_extended,salmon_quant_pe,1.0
salmon_index_extended,tximeta,0.5
salmon_index_extended,salmon_quant,1.0
salmon_index_extended,sort_bams,0.0
salmon_index_extended,mark_dups,0.0
salmon_index_extended,fastp_trimming_PE,0.0
salmon_index_extended,samtools_bam,0.0
salmon_index_extended,bamindex,0.0
salmon_index_extended,generate_genome_star_index,0.0
salmon_index_extended,run_star_pe,0.0
salmon_index_extended,pass1,0.0
salmon_index_extended,fastqc_trimmed,0.0
salmon_index_extended,run_multiqc,0.0
salmon_index_extended,pass2,0.0
fastp_trimming_SE,samtools_flagstat,0.0
fastp_trimming_SE,salmon_quant_se,0.0
fastp_trimming_SE,fastqc 6,0.5
fastp_trimming_SE,star_genome,0.0
fastp_trimming_SE,startPE,0.0
fastp_trimming_SE,fastqc 5,0.5
fastp_trimming_SE,multiqc 2,0.0
fastp_trimming_SE,kallistoQuant,0.0
fastp_trimming_SE,salmon_index,0.0
fastp_trimming_SE,samlon_quant,0.0
fastp_trimming_SE,fastqc 4,0.5
fastp_trimming_SE,multiqc 3,0.0
fastp_trimming_SE,trimgaloreSE,0.0
fastp_trimming_SE,fastqcrim,0.5
fastp_trimming_SE,sort_index_bams,0.0
fastp_trimming_SE,fastqc 3,0.5
fastp_trimming_SE,fastqc 2,0.5
fastp_trimming_SE,trimgalorePE,0.0
fastp_trimming_SE,hisat2,0.0
fastp_trimming_SE,starSE,0.0
fastp_trimming_SE,bigwig,0.0
fastp_trimming_SE,cutadapt 2,0.0
fastp_trimming_SE,cutadapt,0.0
fastp_trimming_SE,MultiQC,0.0
fastp_trimming_SE,salmon_quant_pe,0.0
fastp_trimming_SE,tximeta,0.0
fastp_trimming_SE,salmon_quant,0.0
fastp_trimming_SE,sort_bams,0.0
fastp_trimming_SE,mark_dups,0.0
fastp_trimming_SE,fastp_trimming_PE,1.0
fastp_trimming_SE,samtools_bam,0.0
fastp_trimming_SE,bamindex,0.0
fastp_trimming_SE,generate_genome_star_index,0.0
fastp_trimming_SE,run_star_pe,0.0
fastp_trimming_SE,pass1,0.0
fastp_trimming_SE,fastqc_trimmed,0.5
fastp_trimming_SE,run_multiqc,0.0
fastp_trimming_SE,pass2,0.0
samtools_flagstat,salmon_quant_se,0.0
samtools_flagstat,fastqc 6,0.0
samtools_flagstat,star_genome,0.0
samtools_flagstat,startPE,0.0
samtools_flagstat,fastqc 5,0.0
samtools_flagstat,multiqc 2,0.0
samtools_flagstat,kallistoQuant,0.0
samtools_flagstat,salmon_index,0.0
samtools_flagstat,samlon_quant,0.0
samtools_flagstat,fastqc 4,0.0
samtools_flagstat,multiqc 3,0.0
samtools_flagstat,trimgaloreSE,0.0
samtools_flagstat,fastqcrim,0.0
samtools_flagstat,sort_index_bams,0.5
samtools_flagstat,fastqc 3,0.0
samtools_flagstat,fastqc 2,0.0
samtools_flagstat,trimgalorePE,0.0
samtools_flagstat,hisat2,0.0
samtools_flagstat,starSE,0.0
samtools_flagstat,bigwig,0.0
samtools_flagstat,cutadapt 2,0.0
samtools_flagstat,cutadapt,0.0
samtools_flagstat,MultiQC,0.0
samtools_flagstat,salmon_quant_pe,0.0
samtools_flagstat,tximeta,0.0
samtools_flagstat,salmon_quant,0.0
samtools_flagstat,sort_bams,0.3333333333333333
samtools_flagstat,mark_dups,0.0
samtools_flagstat,fastp_trimming_PE,0.0
samtools_flagstat,samtools_bam,0.5
samtools_flagstat,bamindex,0.5
samtools_flagstat,generate_genome_star_index,0.0
samtools_flagstat,run_star_pe,0.0
samtools_flagstat,pass1,0.0
samtools_flagstat,fastqc_trimmed,0.0
samtools_flagstat,run_multiqc,0.0
samtools_flagstat,pass2,0.0
salmon_quant_se,fastqc 6,0.0
salmon_quant_se,star_genome,0.0
salmon_quant_se,startPE,0.0
salmon_quant_se,fastqc 5,0.0
salmon_quant_se,multiqc 2,0.0
salmon_quant_se,kallistoQuant,0.0
salmon_quant_se,salmon_index,1.0
salmon_quant_se,samlon_quant,1.0
salmon_quant_se,fastqc 4,0.0
salmon_quant_se,multiqc 3,0.0
salmon_quant_se,trimgaloreSE,0.0
salmon_quant_se,fastqcrim,0.0
salmon_quant_se,sort_index_bams,0.0
salmon_quant_se,fastqc 3,0.0
salmon_quant_se,fastqc 2,0.0
salmon_quant_se,trimgalorePE,0.0
salmon_quant_se,hisat2,0.0
salmon_quant_se,starSE,0.0
salmon_quant_se,bigwig,0.0
salmon_quant_se,cutadapt 2,0.0
salmon_quant_se,cutadapt,0.0
salmon_quant_se,MultiQC,0.0
salmon_quant_se,salmon_quant_pe,1.0
salmon_quant_se,tximeta,0.5
salmon_quant_se,salmon_quant,1.0
salmon_quant_se,sort_bams,0.0
salmon_quant_se,mark_dups,0.0
salmon_quant_se,fastp_trimming_PE,0.0
salmon_quant_se,samtools_bam,0.0
salmon_quant_se,bamindex,0.0
salmon_quant_se,generate_genome_star_index,0.0
salmon_quant_se,run_star_pe,0.0
salmon_quant_se,pass1,0.0
salmon_quant_se,fastqc_trimmed,0.0
salmon_quant_se,run_multiqc,0.0
salmon_quant_se,pass2,0.0
fastqc 6,star_genome,0.0
fastqc 6,startPE,0.0
fastqc 6,fastqc 5,1.0
fastqc 6,multiqc 2,0.0
fastqc 6,kallistoQuant,0.0
fastqc 6,salmon_index,0.0
fastqc 6,samlon_quant,0.0
fastqc 6,fastqc 4,1.0
fastqc 6,multiqc 3,0.0
fastqc 6,trimgaloreSE,0.0
fastqc 6,fastqcrim,1.0
fastqc 6,sort_index_bams,0.0
fastqc 6,fastqc 3,1.0
fastqc 6,fastqc 2,1.0
fastqc 6,trimgalorePE,0.0
fastqc 6,hisat2,0.0
fastqc 6,starSE,0.0
fastqc 6,bigwig,0.0
fastqc 6,cutadapt 2,0.0
fastqc 6,cutadapt,0.0
fastqc 6,MultiQC,0.0
fastqc 6,salmon_quant_pe,0.0
fastqc 6,tximeta,0.0
fastqc 6,salmon_quant,0.0
fastqc 6,sort_bams,0.0
fastqc 6,mark_dups,0.0
fastqc 6,fastp_trimming_PE,0.5
fastqc 6,samtools_bam,0.0
fastqc 6,bamindex,0.0
fastqc 6,generate_genome_star_index,0.0
fastqc 6,run_star_pe,0.0
fastqc 6,pass1,0.0
fastqc 6,fastqc_trimmed,1.0
fastqc 6,run_multiqc,0.0
fastqc 6,pass2,0.0
star_genome,startPE,0.5
star_genome,fastqc 5,0.0
star_genome,multiqc 2,0.0
star_genome,kallistoQuant,0.0
star_genome,salmon_index,0.0
star_genome,samlon_quant,0.0
star_genome,fastqc 4,0.0
star_genome,multiqc 3,0.0
star_genome,trimgaloreSE,0.0
star_genome,fastqcrim,0.0
star_genome,sort_index_bams,0.0
star_genome,fastqc 3,0.0
star_genome,fastqc 2,0.0
star_genome,trimgalorePE,0.0
star_genome,hisat2,0.0
star_genome,starSE,0.5
star_genome,bigwig,0.3333333333333333
star_genome,cutadapt 2,0.0
star_genome,cutadapt,0.0
star_genome,MultiQC,0.0
star_genome,salmon_quant_pe,0.0
star_genome,tximeta,0.0
star_genome,salmon_quant,0.0
star_genome,sort_bams,0.0
star_genome,mark_dups,0.0
star_genome,fastp_trimming_PE,0.0
star_genome,samtools_bam,0.0
star_genome,bamindex,0.0
star_genome,generate_genome_star_index,1.0
star_genome,run_star_pe,1.0
star_genome,pass1,1.0
star_genome,fastqc_trimmed,0.0
star_genome,run_multiqc,0.0
star_genome,pass2,1.0
startPE,fastqc 5,0.0
startPE,multiqc 2,0.0
startPE,kallistoQuant,0.0
startPE,salmon_index,0.0
startPE,samlon_quant,0.0
startPE,fastqc 4,0.0
startPE,multiqc 3,0.0
startPE,trimgaloreSE,0.0
startPE,fastqcrim,0.0
startPE,sort_index_bams,0.0
startPE,fastqc 3,0.0
startPE,fastqc 2,0.0
startPE,trimgalorePE,0.0
startPE,hisat2,0.0
startPE,starSE,1.0
startPE,bigwig,0.6666666666666666
startPE,cutadapt 2,0.0
startPE,cutadapt,0.0
startPE,MultiQC,0.0
startPE,salmon_quant_pe,0.0
startPE,tximeta,0.0
startPE,salmon_quant,0.0
startPE,sort_bams,0.0
startPE,mark_dups,0.0
startPE,fastp_trimming_PE,0.0
startPE,samtools_bam,0.0
startPE,bamindex,0.0
startPE,generate_genome_star_index,0.5
startPE,run_star_pe,0.5
startPE,pass1,0.5
startPE,fastqc_trimmed,0.0
startPE,run_multiqc,0.0
startPE,pass2,0.5
fastqc 5,multiqc 2,0.0
fastqc 5,kallistoQuant,0.0
fastqc 5,salmon_index,0.0
fastqc 5,samlon_quant,0.0
fastqc 5,fastqc 4,1.0
fastqc 5,multiqc 3,0.0
fastqc 5,trimgaloreSE,0.0
fastqc 5,fastqcrim,1.0
fastqc 5,sort_index_bams,0.0
fastqc 5,fastqc 3,1.0
fastqc 5,fastqc 2,1.0
fastqc 5,trimgalorePE,0.0
fastqc 5,hisat2,0.0
fastqc 5,starSE,0.0
fastqc 5,bigwig,0.0
fastqc 5,cutadapt 2,0.0
fastqc 5,cutadapt,0.0
fastqc 5,MultiQC,0.0
fastqc 5,salmon_quant_pe,0.0
fastqc 5,tximeta,0.0
fastqc 5,salmon_quant,0.0
fastqc 5,sort_bams,0.0
fastqc 5,mark_dups,0.0
fastqc 5,fastp_trimming_PE,0.5
fastqc 5,samtools_bam,0.0
fastqc 5,bamindex,0.0
fastqc 5,generate_genome_star_index,0.0
fastqc 5,run_star_pe,0.0
fastqc 5,pass1,0.0
fastqc 5,fastqc_trimmed,1.0
fastqc 5,run_multiqc,0.0
fastqc 5,pass2,0.0
multiqc 2,kallistoQuant,0.0
multiqc 2,salmon_index,0.0
multiqc 2,samlon_quant,0.0
multiqc 2,fastqc 4,0.0
multiqc 2,multiqc 3,1.0
multiqc 2,trimgaloreSE,0.0
multiqc 2,fastqcrim,0.0
multiqc 2,sort_index_bams,0.0
multiqc 2,fastqc 3,0.0
multiqc 2,fastqc 2,0.0
multiqc 2,trimgalorePE,0.0
multiqc 2,hisat2,0.0
multiqc 2,starSE,0.0
multiqc 2,bigwig,0.0
multiqc 2,cutadapt 2,0.0
multiqc 2,cutadapt,0.0
multiqc 2,MultiQC,1.0
multiqc 2,salmon_quant_pe,0.0
multiqc 2,tximeta,0.0
multiqc 2,salmon_quant,0.0
multiqc 2,sort_bams,0.0
multiqc 2,mark_dups,0.0
multiqc 2,fastp_trimming_PE,0.0
multiqc 2,samtools_bam,0.0
multiqc 2,bamindex,0.0
multiqc 2,generate_genome_star_index,0.0
multiqc 2,run_star_pe,0.0
multiqc 2,pass1,0.0
multiqc 2,fastqc_trimmed,0.0
multiqc 2,run_multiqc,1.0
multiqc 2,pass2,0.0
kallistoQuant,salmon_index,0.0
kallistoQuant,samlon_quant,0.0
kallistoQuant,fastqc 4,0.0
kallistoQuant,multiqc 3,0.0
kallistoQuant,trimgaloreSE,0.0
kallistoQuant,fastqcrim,0.0
kallistoQuant,sort_index_bams,0.0
kallistoQuant,fastqc 3,0.0
kallistoQuant,fastqc 2,0.0
kallistoQuant,trimgalorePE,0.0
kallistoQuant,hisat2,0.0
kallistoQuant,starSE,0.0
kallistoQuant,bigwig,0.0
kallistoQuant,cutadapt 2,0.0
kallistoQuant,cutadapt,0.0
kallistoQuant,MultiQC,0.0
kallistoQuant,salmon_quant_pe,0.0
kallistoQuant,tximeta,0.0
kallistoQuant,salmon_quant,0.0
kallistoQuant,sort_bams,0.0
kallistoQuant,mark_dups,0.0
kallistoQuant,fastp_trimming_PE,0.0
kallistoQuant,samtools_bam,0.0
kallistoQuant,bamindex,0.0
kallistoQuant,generate_genome_star_index,0.0
kallistoQuant,run_star_pe,0.0
kallistoQuant,pass1,0.0
kallistoQuant,fastqc_trimmed,0.0
kallistoQuant,run_multiqc,0.0
kallistoQuant,pass2,0.0
salmon_index,samlon_quant,1.0
salmon_index,fastqc 4,0.0
salmon_index,multiqc 3,0.0
salmon_index,trimgaloreSE,0.0
salmon_index,fastqcrim,0.0
salmon_index,sort_index_bams,0.0
salmon_index,fastqc 3,0.0
salmon_index,fastqc 2,0.0
salmon_index,trimgalorePE,0.0
salmon_index,hisat2,0.0
salmon_index,starSE,0.0
salmon_index,bigwig,0.0
salmon_index,cutadapt 2,0.0
salmon_index,cutadapt,0.0
salmon_index,MultiQC,0.0
salmon_index,salmon_quant_pe,1.0
salmon_index,tximeta,0.5
salmon_index,salmon_quant,1.0
salmon_index,sort_bams,0.0
salmon_index,mark_dups,0.0
salmon_index,fastp_trimming_PE,0.0
salmon_index,samtools_bam,0.0
salmon_index,bamindex,0.0
salmon_index,generate_genome_star_index,0.0
salmon_index,run_star_pe,0.0
salmon_index,pass1,0.0
salmon_index,fastqc_trimmed,0.0
salmon_index,run_multiqc,0.0
salmon_index,pass2,0.0
samlon_quant,fastqc 4,0.0
samlon_quant,multiqc 3,0.0
samlon_quant,trimgaloreSE,0.0
samlon_quant,fastqcrim,0.0
samlon_quant,sort_index_bams,0.0
samlon_quant,fastqc 3,0.0
samlon_quant,fastqc 2,0.0
samlon_quant,trimgalorePE,0.0
samlon_quant,hisat2,0.0
samlon_quant,starSE,0.0
samlon_quant,bigwig,0.0
samlon_quant,cutadapt 2,0.0
samlon_quant,cutadapt,0.0
samlon_quant,MultiQC,0.0
samlon_quant,salmon_quant_pe,1.0
samlon_quant,tximeta,0.5
samlon_quant,salmon_quant,1.0
samlon_quant,sort_bams,0.0
samlon_quant,mark_dups,0.0
samlon_quant,fastp_trimming_PE,0.0
samlon_quant,samtools_bam,0.0
samlon_quant,bamindex,0.0
samlon_quant,generate_genome_star_index,0.0
samlon_quant,run_star_pe,0.0
samlon_quant,pass1,0.0
samlon_quant,fastqc_trimmed,0.0
samlon_quant,run_multiqc,0.0
samlon_quant,pass2,0.0
fastqc 4,multiqc 3,0.0
fastqc 4,trimgaloreSE,0.0
fastqc 4,fastqcrim,1.0
fastqc 4,sort_index_bams,0.0
fastqc 4,fastqc 3,1.0
fastqc 4,fastqc 2,1.0
fastqc 4,trimgalorePE,0.0
fastqc 4,hisat2,0.0
fastqc 4,starSE,0.0
fastqc 4,bigwig,0.0
fastqc 4,cutadapt 2,0.0
fastqc 4,cutadapt,0.0
fastqc 4,MultiQC,0.0
fastqc 4,salmon_quant_pe,0.0
fastqc 4,tximeta,0.0
fastqc 4,salmon_quant,0.0
fastqc 4,sort_bams,0.0
fastqc 4,mark_dups,0.0
fastqc 4,fastp_trimming_PE,0.5
fastqc 4,samtools_bam,0.0
fastqc 4,bamindex,0.0
fastqc 4,generate_genome_star_index,0.0
fastqc 4,run_star_pe,0.0
fastqc 4,pass1,0.0
fastqc 4,fastqc_trimmed,1.0
fastqc 4,run_multiqc,0.0
fastqc 4,pass2,0.0
multiqc 3,trimgaloreSE,0.0
multiqc 3,fastqcrim,0.0
multiqc 3,sort_index_bams,0.0
multiqc 3,fastqc 3,0.0
multiqc 3,fastqc 2,0.0
multiqc 3,trimgalorePE,0.0
multiqc 3,hisat2,0.0
multiqc 3,starSE,0.0
multiqc 3,bigwig,0.0
multiqc 3,cutadapt 2,0.0
multiqc 3,cutadapt,0.0
multiqc 3,MultiQC,1.0
multiqc 3,salmon_quant_pe,0.0
multiqc 3,tximeta,0.0
multiqc 3,salmon_quant,0.0
multiqc 3,sort_bams,0.0
multiqc 3,mark_dups,0.0
multiqc 3,fastp_trimming_PE,0.0
multiqc 3,samtools_bam,0.0
multiqc 3,bamindex,0.0
multiqc 3,generate_genome_star_index,0.0
multiqc 3,run_star_pe,0.0
multiqc 3,pass1,0.0
multiqc 3,fastqc_trimmed,0.0
multiqc 3,run_multiqc,1.0
multiqc 3,pass2,0.0
trimgaloreSE,fastqcrim,0.0
trimgaloreSE,sort_index_bams,0.0
trimgaloreSE,fastqc 3,0.0
trimgaloreSE,fastqc 2,0.0
trimgaloreSE,trimgalorePE,1.0
trimgaloreSE,hisat2,0.0
trimgaloreSE,starSE,0.0
trimgaloreSE,bigwig,0.0
trimgaloreSE,cutadapt 2,1.0
trimgaloreSE,cutadapt,1.0
trimgaloreSE,MultiQC,0.0
trimgaloreSE,salmon_quant_pe,0.0
trimgaloreSE,tximeta,0.0
trimgaloreSE,salmon_quant,0.0
trimgaloreSE,sort_bams,0.0
trimgaloreSE,mark_dups,0.0
trimgaloreSE,fastp_trimming_PE,0.0
trimgaloreSE,samtools_bam,0.0
trimgaloreSE,bamindex,0.0
